imagepath,videopath,video_num_frames,video_classes_present,video_name,video_category,video_total_targets,frame_number,frame_num_targets,split
G:\2025-05-14_videos_annotated\images\A03_1858d8e0-764b-3f19-84dc-42f4e9b629dd_49.jpg,A03_1858d8e0-764b-3f19-84dc-42f4e9b629dd,10,,A03_1858d8e0-764b-3f19-84dc-42f4e9b629dd,background,0,49,0,train
G:\2025-05-14_videos_annotated\images\A03_1858d8e0-764b-3f19-84dc-42f4e9b629dd_74.jpg,A03_1858d8e0-764b-3f19-84dc-42f4e9b629dd,10,,A03_1858d8e0-764b-3f19-84dc-42f4e9b629dd,background,0,74,0,train
G:\2025-05-14_videos_annotated\images\A03_1858d8e0-764b-3f19-84dc-42f4e9b629dd_99.jpg,A03_1858d8e0-764b-3f19-84dc-42f4e9b629dd,10,,A03_1858d8e0-764b-3f19-84dc-42f4e9b629dd,background,0,99,0,train
G:\2025-05-14_videos_annotated\images\A03_145cb503-44f4-3a2b-b6cb-d16b9889c78a_0.jpg,A03_145cb503-44f4-3a2b-b6cb-d16b9889c78a,10,,A03_145cb503-44f4-3a2b-b6cb-d16b9889c78a,background,0,0,0,train
G:\2025-05-14_videos_annotated\images\A03_145cb503-44f4-3a2b-b6cb-d16b9889c78a_124.jpg,A03_145cb503-44f4-3a2b-b6cb-d16b9889c78a,10,,A03_145cb503-44f4-3a2b-b6cb-d16b9889c78a,background,0,124,0,train
G:\2025-05-14_videos_annotated\images\A03_145cb503-44f4-3a2b-b6cb-d16b9889c78a_149.jpg,A03_145cb503-44f4-3a2b-b6cb-d16b9889c78a,10,,A03_145cb503-44f4-3a2b-b6cb-d16b9889c78a,background,0,149,0,train
G:\2025-05-14_videos_annotated\images\A03_145cb503-44f4-3a2b-b6cb-d16b9889c78a_174.jpg,A03_145cb503-44f4-3a2b-b6cb-d16b9889c78a,10,,A03_145cb503-44f4-3a2b-b6cb-d16b9889c78a,background,0,174,0,train
G:\2025-05-14_videos_annotated\images\A03_145cb503-44f4-3a2b-b6cb-d16b9889c78a_199.jpg,A03_145cb503-44f4-3a2b-b6cb-d16b9889c78a,10,,A03_145cb503-44f4-3a2b-b6cb-d16b9889c78a,background,0,199,0,train
G:\2025-05-14_videos_annotated\images\A03_145cb503-44f4-3a2b-b6cb-d16b9889c78a_224.jpg,A03_145cb503-44f4-3a2b-b6cb-d16b9889c78a,10,,A03_145cb503-44f4-3a2b-b6cb-d16b9889c78a,background,0,224,0,train
G:\2025-05-14_videos_annotated\images\A03_145cb503-44f4-3a2b-b6cb-d16b9889c78a_24.jpg,A03_145cb503-44f4-3a2b-b6cb-d16b9889c78a,10,,A03_145cb503-44f4-3a2b-b6cb-d16b9889c78a,background,0,24,0,train
G:\2025-05-14_videos_annotated\images\A03_145cb503-44f4-3a2b-b6cb-d16b9889c78a_49.jpg,A03_145cb503-44f4-3a2b-b6cb-d16b9889c78a,10,,A03_145cb503-44f4-3a2b-b6cb-d16b9889c78a,background,0,49,0,train
G:\2025-05-14_videos_annotated\images\A03_145cb503-44f4-3a2b-b6cb-d16b9889c78a_74.jpg,A03_145cb503-44f4-3a2b-b6cb-d16b9889c78a,10,,A03_145cb503-44f4-3a2b-b6cb-d16b9889c78a,background,0,74,0,train
G:\2025-05-14_videos_annotated\images\A03_145cb503-44f4-3a2b-b6cb-d16b9889c78a_99.jpg,A03_145cb503-44f4-3a2b-b6cb-d16b9889c78a,10,,A03_145cb503-44f4-3a2b-b6cb-d16b9889c78a,background,0,99,0,train
G:\2025-05-14_videos_annotated\images\A03_1f22aabe-8e2e-36a0-9852-c8f4339d2983_0.jpg,A03_1f22aabe-8e2e-36a0-9852-c8f4339d2983,10,,A03_1f22aabe-8e2e-36a0-9852-c8f4339d2983,background,0,0,0,train
G:\2025-05-14_videos_annotated\images\A03_1f22aabe-8e2e-36a0-9852-c8f4339d2983_124.jpg,A03_1f22aabe-8e2e-36a0-9852-c8f4339d2983,10,,A03_1f22aabe-8e2e-36a0-9852-c8f4339d2983,background,0,124,0,train
G:\2025-05-14_videos_annotated\images\A03_1f22aabe-8e2e-36a0-9852-c8f4339d2983_149.jpg,A03_1f22aabe-8e2e-36a0-9852-c8f4339d2983,10,,A03_1f22aabe-8e2e-36a0-9852-c8f4339d2983,background,0,149,0,train
G:\2025-05-14_videos_annotated\images\A03_1f22aabe-8e2e-36a0-9852-c8f4339d2983_174.jpg,A03_1f22aabe-8e2e-36a0-9852-c8f4339d2983,10,,A03_1f22aabe-8e2e-36a0-9852-c8f4339d2983,background,0,174,0,train
G:\2025-05-14_videos_annotated\images\A03_1f22aabe-8e2e-36a0-9852-c8f4339d2983_199.jpg,A03_1f22aabe-8e2e-36a0-9852-c8f4339d2983,10,,A03_1f22aabe-8e2e-36a0-9852-c8f4339d2983,background,0,199,0,train
G:\2025-05-14_videos_annotated\images\A03_1f22aabe-8e2e-36a0-9852-c8f4339d2983_224.jpg,A03_1f22aabe-8e2e-36a0-9852-c8f4339d2983,10,,A03_1f22aabe-8e2e-36a0-9852-c8f4339d2983,background,0,224,0,train
G:\2025-05-14_videos_annotated\images\A03_1f22aabe-8e2e-36a0-9852-c8f4339d2983_24.jpg,A03_1f22aabe-8e2e-36a0-9852-c8f4339d2983,10,,A03_1f22aabe-8e2e-36a0-9852-c8f4339d2983,background,0,24,0,train
G:\2025-05-14_videos_annotated\images\A03_1f22aabe-8e2e-36a0-9852-c8f4339d2983_49.jpg,A03_1f22aabe-8e2e-36a0-9852-c8f4339d2983,10,,A03_1f22aabe-8e2e-36a0-9852-c8f4339d2983,background,0,49,0,train
G:\2025-05-14_videos_annotated\images\A03_1f22aabe-8e2e-36a0-9852-c8f4339d2983_74.jpg,A03_1f22aabe-8e2e-36a0-9852-c8f4339d2983,10,,A03_1f22aabe-8e2e-36a0-9852-c8f4339d2983,background,0,74,0,train
G:\2025-05-14_videos_annotated\images\A03_1f22aabe-8e2e-36a0-9852-c8f4339d2983_99.jpg,A03_1f22aabe-8e2e-36a0-9852-c8f4339d2983,10,,A03_1f22aabe-8e2e-36a0-9852-c8f4339d2983,background,0,99,0,train
G:\2025-05-14_videos_annotated\images\A03_348e4be0-80e8-3464-ba28-97d2cfeddf52_0.jpg,A03_348e4be0-80e8-3464-ba28-97d2cfeddf52,10,,A03_348e4be0-80e8-3464-ba28-97d2cfeddf52,background,0,0,0,train
G:\2025-05-14_videos_annotated\images\A03_348e4be0-80e8-3464-ba28-97d2cfeddf52_124.jpg,A03_348e4be0-80e8-3464-ba28-97d2cfeddf52,10,,A03_348e4be0-80e8-3464-ba28-97d2cfeddf52,background,0,124,0,train
G:\2025-05-14_videos_annotated\images\A03_348e4be0-80e8-3464-ba28-97d2cfeddf52_149.jpg,A03_348e4be0-80e8-3464-ba28-97d2cfeddf52,10,,A03_348e4be0-80e8-3464-ba28-97d2cfeddf52,background,0,149,0,train
G:\2025-05-14_videos_annotated\images\A03_348e4be0-80e8-3464-ba28-97d2cfeddf52_174.jpg,A03_348e4be0-80e8-3464-ba28-97d2cfeddf52,10,,A03_348e4be0-80e8-3464-ba28-97d2cfeddf52,background,0,174,0,train
G:\2025-05-14_videos_annotated\images\A03_348e4be0-80e8-3464-ba28-97d2cfeddf52_199.jpg,A03_348e4be0-80e8-3464-ba28-97d2cfeddf52,10,,A03_348e4be0-80e8-3464-ba28-97d2cfeddf52,background,0,199,0,train
G:\2025-05-14_videos_annotated\images\A03_348e4be0-80e8-3464-ba28-97d2cfeddf52_224.jpg,A03_348e4be0-80e8-3464-ba28-97d2cfeddf52,10,,A03_348e4be0-80e8-3464-ba28-97d2cfeddf52,background,0,224,0,train
G:\2025-05-14_videos_annotated\images\A03_348e4be0-80e8-3464-ba28-97d2cfeddf52_24.jpg,A03_348e4be0-80e8-3464-ba28-97d2cfeddf52,10,,A03_348e4be0-80e8-3464-ba28-97d2cfeddf52,background,0,24,0,train
G:\2025-05-14_videos_annotated\images\A03_348e4be0-80e8-3464-ba28-97d2cfeddf52_49.jpg,A03_348e4be0-80e8-3464-ba28-97d2cfeddf52,10,,A03_348e4be0-80e8-3464-ba28-97d2cfeddf52,background,0,49,0,train
G:\2025-05-14_videos_annotated\images\A03_348e4be0-80e8-3464-ba28-97d2cfeddf52_74.jpg,A03_348e4be0-80e8-3464-ba28-97d2cfeddf52,10,,A03_348e4be0-80e8-3464-ba28-97d2cfeddf52,background,0,74,0,train
G:\2025-05-14_videos_annotated\images\A03_348e4be0-80e8-3464-ba28-97d2cfeddf52_99.jpg,A03_348e4be0-80e8-3464-ba28-97d2cfeddf52,10,,A03_348e4be0-80e8-3464-ba28-97d2cfeddf52,background,0,99,0,train
G:\2025-05-14_videos_annotated\images\A03_1d2470f8-36a7-3937-a2ec-5a216f8d0e37_0.jpg,A03_1d2470f8-36a7-3937-a2ec-5a216f8d0e37,10,,A03_1d2470f8-36a7-3937-a2ec-5a216f8d0e37,background,0,0,0,train
G:\2025-05-14_videos_annotated\images\A03_1d2470f8-36a7-3937-a2ec-5a216f8d0e37_124.jpg,A03_1d2470f8-36a7-3937-a2ec-5a216f8d0e37,10,,A03_1d2470f8-36a7-3937-a2ec-5a216f8d0e37,background,0,124,0,train
G:\2025-05-14_videos_annotated\images\A03_1d2470f8-36a7-3937-a2ec-5a216f8d0e37_149.jpg,A03_1d2470f8-36a7-3937-a2ec-5a216f8d0e37,10,,A03_1d2470f8-36a7-3937-a2ec-5a216f8d0e37,background,0,149,0,train
G:\2025-05-14_videos_annotated\images\A03_1d2470f8-36a7-3937-a2ec-5a216f8d0e37_174.jpg,A03_1d2470f8-36a7-3937-a2ec-5a216f8d0e37,10,,A03_1d2470f8-36a7-3937-a2ec-5a216f8d0e37,background,0,174,0,train
G:\2025-05-14_videos_annotated\images\A03_1d2470f8-36a7-3937-a2ec-5a216f8d0e37_199.jpg,A03_1d2470f8-36a7-3937-a2ec-5a216f8d0e37,10,,A03_1d2470f8-36a7-3937-a2ec-5a216f8d0e37,background,0,199,0,train
G:\2025-05-14_videos_annotated\images\A03_1d2470f8-36a7-3937-a2ec-5a216f8d0e37_224.jpg,A03_1d2470f8-36a7-3937-a2ec-5a216f8d0e37,10,,A03_1d2470f8-36a7-3937-a2ec-5a216f8d0e37,background,0,224,0,train
G:\2025-05-14_videos_annotated\images\A03_1d2470f8-36a7-3937-a2ec-5a216f8d0e37_24.jpg,A03_1d2470f8-36a7-3937-a2ec-5a216f8d0e37,10,,A03_1d2470f8-36a7-3937-a2ec-5a216f8d0e37,background,0,24,0,train
G:\2025-05-14_videos_annotated\images\A03_1d2470f8-36a7-3937-a2ec-5a216f8d0e37_49.jpg,A03_1d2470f8-36a7-3937-a2ec-5a216f8d0e37,10,,A03_1d2470f8-36a7-3937-a2ec-5a216f8d0e37,background,0,49,0,train
G:\2025-05-14_videos_annotated\images\A03_1d2470f8-36a7-3937-a2ec-5a216f8d0e37_74.jpg,A03_1d2470f8-36a7-3937-a2ec-5a216f8d0e37,10,,A03_1d2470f8-36a7-3937-a2ec-5a216f8d0e37,background,0,74,0,train
G:\2025-05-14_videos_annotated\images\A03_1d2470f8-36a7-3937-a2ec-5a216f8d0e37_99.jpg,A03_1d2470f8-36a7-3937-a2ec-5a216f8d0e37,10,,A03_1d2470f8-36a7-3937-a2ec-5a216f8d0e37,background,0,99,0,train
G:\2025-05-14_videos_annotated\images\A03_149bb468-6a4b-3840-8049-24265c3280ce_0.jpg,A03_149bb468-6a4b-3840-8049-24265c3280ce,10,,A03_149bb468-6a4b-3840-8049-24265c3280ce,background,0,0,0,train
G:\2025-05-14_videos_annotated\images\A03_149bb468-6a4b-3840-8049-24265c3280ce_124.jpg,A03_149bb468-6a4b-3840-8049-24265c3280ce,10,,A03_149bb468-6a4b-3840-8049-24265c3280ce,background,0,124,0,train
G:\2025-05-14_videos_annotated\images\A03_149bb468-6a4b-3840-8049-24265c3280ce_149.jpg,A03_149bb468-6a4b-3840-8049-24265c3280ce,10,,A03_149bb468-6a4b-3840-8049-24265c3280ce,background,0,149,0,train
G:\2025-05-14_videos_annotated\images\A03_149bb468-6a4b-3840-8049-24265c3280ce_174.jpg,A03_149bb468-6a4b-3840-8049-24265c3280ce,10,,A03_149bb468-6a4b-3840-8049-24265c3280ce,background,0,174,0,train
G:\2025-05-14_videos_annotated\images\A03_149bb468-6a4b-3840-8049-24265c3280ce_199.jpg,A03_149bb468-6a4b-3840-8049-24265c3280ce,10,,A03_149bb468-6a4b-3840-8049-24265c3280ce,background,0,199,0,train
G:\2025-05-14_videos_annotated\images\A03_149bb468-6a4b-3840-8049-24265c3280ce_224.jpg,A03_149bb468-6a4b-3840-8049-24265c3280ce,10,,A03_149bb468-6a4b-3840-8049-24265c3280ce,background,0,224,0,train
G:\2025-05-14_videos_annotated\images\A03_149bb468-6a4b-3840-8049-24265c3280ce_24.jpg,A03_149bb468-6a4b-3840-8049-24265c3280ce,10,,A03_149bb468-6a4b-3840-8049-24265c3280ce,background,0,24,0,train
G:\2025-05-14_videos_annotated\images\A03_149bb468-6a4b-3840-8049-24265c3280ce_49.jpg,A03_149bb468-6a4b-3840-8049-24265c3280ce,10,,A03_149bb468-6a4b-3840-8049-24265c3280ce,background,0,49,0,train
G:\2025-05-14_videos_annotated\images\A03_149bb468-6a4b-3840-8049-24265c3280ce_74.jpg,A03_149bb468-6a4b-3840-8049-24265c3280ce,10,,A03_149bb468-6a4b-3840-8049-24265c3280ce,background,0,74,0,train
G:\2025-05-14_videos_annotated\images\A03_149bb468-6a4b-3840-8049-24265c3280ce_99.jpg,A03_149bb468-6a4b-3840-8049-24265c3280ce,10,,A03_149bb468-6a4b-3840-8049-24265c3280ce,background,0,99,0,train
G:\2025-05-14_videos_annotated\images\A03_0c2a1560-3ca9-3cc3-8e15-dceda793344f_0.jpg,A03_0c2a1560-3ca9-3cc3-8e15-dceda793344f,10,,A03_0c2a1560-3ca9-3cc3-8e15-dceda793344f,background,0,0,0,train
G:\2025-05-14_videos_annotated\images\A03_0c2a1560-3ca9-3cc3-8e15-dceda793344f_124.jpg,A03_0c2a1560-3ca9-3cc3-8e15-dceda793344f,10,,A03_0c2a1560-3ca9-3cc3-8e15-dceda793344f,background,0,124,0,train
G:\2025-05-14_videos_annotated\images\A03_0c2a1560-3ca9-3cc3-8e15-dceda793344f_149.jpg,A03_0c2a1560-3ca9-3cc3-8e15-dceda793344f,10,,A03_0c2a1560-3ca9-3cc3-8e15-dceda793344f,background,0,149,0,train
G:\2025-05-14_videos_annotated\images\A03_0c2a1560-3ca9-3cc3-8e15-dceda793344f_174.jpg,A03_0c2a1560-3ca9-3cc3-8e15-dceda793344f,10,,A03_0c2a1560-3ca9-3cc3-8e15-dceda793344f,background,0,174,0,train
G:\2025-05-14_videos_annotated\images\A03_0c2a1560-3ca9-3cc3-8e15-dceda793344f_199.jpg,A03_0c2a1560-3ca9-3cc3-8e15-dceda793344f,10,,A03_0c2a1560-3ca9-3cc3-8e15-dceda793344f,background,0,199,0,train
G:\2025-05-14_videos_annotated\images\A03_0c2a1560-3ca9-3cc3-8e15-dceda793344f_224.jpg,A03_0c2a1560-3ca9-3cc3-8e15-dceda793344f,10,,A03_0c2a1560-3ca9-3cc3-8e15-dceda793344f,background,0,224,0,train
G:\2025-05-14_videos_annotated\images\A03_0c2a1560-3ca9-3cc3-8e15-dceda793344f_24.jpg,A03_0c2a1560-3ca9-3cc3-8e15-dceda793344f,10,,A03_0c2a1560-3ca9-3cc3-8e15-dceda793344f,background,0,24,0,train
G:\2025-05-14_videos_annotated\images\A03_0c2a1560-3ca9-3cc3-8e15-dceda793344f_49.jpg,A03_0c2a1560-3ca9-3cc3-8e15-dceda793344f,10,,A03_0c2a1560-3ca9-3cc3-8e15-dceda793344f,background,0,49,0,train
G:\2025-05-14_videos_annotated\images\A03_0c2a1560-3ca9-3cc3-8e15-dceda793344f_74.jpg,A03_0c2a1560-3ca9-3cc3-8e15-dceda793344f,10,,A03_0c2a1560-3ca9-3cc3-8e15-dceda793344f,background,0,74,0,train
G:\2025-05-14_videos_annotated\images\A03_0c2a1560-3ca9-3cc3-8e15-dceda793344f_99.jpg,A03_0c2a1560-3ca9-3cc3-8e15-dceda793344f,10,,A03_0c2a1560-3ca9-3cc3-8e15-dceda793344f,background,0,99,0,train
G:\2025-05-14_videos_annotated\images\A03_3d46818b-69a9-3161-8b9c-8b6e28b5a2ec_0.jpg,A03_3d46818b-69a9-3161-8b9c-8b6e28b5a2ec,10,,A03_3d46818b-69a9-3161-8b9c-8b6e28b5a2ec,background,0,0,0,train
G:\2025-05-14_videos_annotated\images\A03_3d46818b-69a9-3161-8b9c-8b6e28b5a2ec_124.jpg,A03_3d46818b-69a9-3161-8b9c-8b6e28b5a2ec,10,,A03_3d46818b-69a9-3161-8b9c-8b6e28b5a2ec,background,0,124,0,train
G:\2025-05-14_videos_annotated\images\A03_3d46818b-69a9-3161-8b9c-8b6e28b5a2ec_149.jpg,A03_3d46818b-69a9-3161-8b9c-8b6e28b5a2ec,10,,A03_3d46818b-69a9-3161-8b9c-8b6e28b5a2ec,background,0,149,0,train
G:\2025-05-14_videos_annotated\images\A03_3d46818b-69a9-3161-8b9c-8b6e28b5a2ec_174.jpg,A03_3d46818b-69a9-3161-8b9c-8b6e28b5a2ec,10,,A03_3d46818b-69a9-3161-8b9c-8b6e28b5a2ec,background,0,174,0,train
G:\2025-05-14_videos_annotated\images\A03_3d46818b-69a9-3161-8b9c-8b6e28b5a2ec_199.jpg,A03_3d46818b-69a9-3161-8b9c-8b6e28b5a2ec,10,,A03_3d46818b-69a9-3161-8b9c-8b6e28b5a2ec,background,0,199,0,train
G:\2025-05-14_videos_annotated\images\A03_3d46818b-69a9-3161-8b9c-8b6e28b5a2ec_224.jpg,A03_3d46818b-69a9-3161-8b9c-8b6e28b5a2ec,10,,A03_3d46818b-69a9-3161-8b9c-8b6e28b5a2ec,background,0,224,0,train
G:\2025-05-14_videos_annotated\images\A03_3d46818b-69a9-3161-8b9c-8b6e28b5a2ec_24.jpg,A03_3d46818b-69a9-3161-8b9c-8b6e28b5a2ec,10,,A03_3d46818b-69a9-3161-8b9c-8b6e28b5a2ec,background,0,24,0,train
G:\2025-05-14_videos_annotated\images\A03_3d46818b-69a9-3161-8b9c-8b6e28b5a2ec_49.jpg,A03_3d46818b-69a9-3161-8b9c-8b6e28b5a2ec,10,,A03_3d46818b-69a9-3161-8b9c-8b6e28b5a2ec,background,0,49,0,train
G:\2025-05-14_videos_annotated\images\A03_3d46818b-69a9-3161-8b9c-8b6e28b5a2ec_74.jpg,A03_3d46818b-69a9-3161-8b9c-8b6e28b5a2ec,10,,A03_3d46818b-69a9-3161-8b9c-8b6e28b5a2ec,background,0,74,0,train
G:\2025-05-14_videos_annotated\images\A03_3d46818b-69a9-3161-8b9c-8b6e28b5a2ec_99.jpg,A03_3d46818b-69a9-3161-8b9c-8b6e28b5a2ec,10,,A03_3d46818b-69a9-3161-8b9c-8b6e28b5a2ec,background,0,99,0,train
G:\2025-05-14_videos_annotated\images\A03_37ee5710-3244-363c-a325-d6a12518ee8c_0.jpg,A03_37ee5710-3244-363c-a325-d6a12518ee8c,10,,A03_37ee5710-3244-363c-a325-d6a12518ee8c,background,0,0,0,train
G:\2025-05-14_videos_annotated\images\A03_37ee5710-3244-363c-a325-d6a12518ee8c_124.jpg,A03_37ee5710-3244-363c-a325-d6a12518ee8c,10,,A03_37ee5710-3244-363c-a325-d6a12518ee8c,background,0,124,0,train
G:\2025-05-14_videos_annotated\images\A03_37ee5710-3244-363c-a325-d6a12518ee8c_149.jpg,A03_37ee5710-3244-363c-a325-d6a12518ee8c,10,,A03_37ee5710-3244-363c-a325-d6a12518ee8c,background,0,149,0,train
G:\2025-05-14_videos_annotated\images\A03_37ee5710-3244-363c-a325-d6a12518ee8c_174.jpg,A03_37ee5710-3244-363c-a325-d6a12518ee8c,10,,A03_37ee5710-3244-363c-a325-d6a12518ee8c,background,0,174,0,train
G:\2025-05-14_videos_annotated\images\A03_37ee5710-3244-363c-a325-d6a12518ee8c_199.jpg,A03_37ee5710-3244-363c-a325-d6a12518ee8c,10,,A03_37ee5710-3244-363c-a325-d6a12518ee8c,background,0,199,0,train
G:\2025-05-14_videos_annotated\images\A03_37ee5710-3244-363c-a325-d6a12518ee8c_224.jpg,A03_37ee5710-3244-363c-a325-d6a12518ee8c,10,,A03_37ee5710-3244-363c-a325-d6a12518ee8c,background,0,224,0,train
G:\2025-05-14_videos_annotated\images\A03_37ee5710-3244-363c-a325-d6a12518ee8c_24.jpg,A03_37ee5710-3244-363c-a325-d6a12518ee8c,10,,A03_37ee5710-3244-363c-a325-d6a12518ee8c,background,0,24,0,train
G:\2025-05-14_videos_annotated\images\A03_37ee5710-3244-363c-a325-d6a12518ee8c_49.jpg,A03_37ee5710-3244-363c-a325-d6a12518ee8c,10,,A03_37ee5710-3244-363c-a325-d6a12518ee8c,background,0,49,0,train
G:\2025-05-14_videos_annotated\images\A03_37ee5710-3244-363c-a325-d6a12518ee8c_74.jpg,A03_37ee5710-3244-363c-a325-d6a12518ee8c,10,,A03_37ee5710-3244-363c-a325-d6a12518ee8c,background,0,74,0,train
G:\2025-05-14_videos_annotated\images\A03_37ee5710-3244-363c-a325-d6a12518ee8c_99.jpg,A03_37ee5710-3244-363c-a325-d6a12518ee8c,10,,A03_37ee5710-3244-363c-a325-d6a12518ee8c,background,0,99,0,train
G:\2025-05-14_videos_annotated\images\A03_21790887-9526-3bab-bd48-7b63d1352f5b_0.jpg,A03_21790887-9526-3bab-bd48-7b63d1352f5b,10,,A03_21790887-9526-3bab-bd48-7b63d1352f5b,background,0,0,0,train
G:\2025-05-14_videos_annotated\images\A03_21790887-9526-3bab-bd48-7b63d1352f5b_124.jpg,A03_21790887-9526-3bab-bd48-7b63d1352f5b,10,,A03_21790887-9526-3bab-bd48-7b63d1352f5b,background,0,124,0,train
G:\2025-05-14_videos_annotated\images\A03_21790887-9526-3bab-bd48-7b63d1352f5b_149.jpg,A03_21790887-9526-3bab-bd48-7b63d1352f5b,10,,A03_21790887-9526-3bab-bd48-7b63d1352f5b,background,0,149,0,train
G:\2025-05-14_videos_annotated\images\A03_21790887-9526-3bab-bd48-7b63d1352f5b_174.jpg,A03_21790887-9526-3bab-bd48-7b63d1352f5b,10,,A03_21790887-9526-3bab-bd48-7b63d1352f5b,background,0,174,0,train
G:\2025-05-14_videos_annotated\images\A03_21790887-9526-3bab-bd48-7b63d1352f5b_199.jpg,A03_21790887-9526-3bab-bd48-7b63d1352f5b,10,,A03_21790887-9526-3bab-bd48-7b63d1352f5b,background,0,199,0,train
G:\2025-05-14_videos_annotated\images\A03_21790887-9526-3bab-bd48-7b63d1352f5b_224.jpg,A03_21790887-9526-3bab-bd48-7b63d1352f5b,10,,A03_21790887-9526-3bab-bd48-7b63d1352f5b,background,0,224,0,train
G:\2025-05-14_videos_annotated\images\A03_21790887-9526-3bab-bd48-7b63d1352f5b_24.jpg,A03_21790887-9526-3bab-bd48-7b63d1352f5b,10,,A03_21790887-9526-3bab-bd48-7b63d1352f5b,background,0,24,0,train
G:\2025-05-14_videos_annotated\images\A03_21790887-9526-3bab-bd48-7b63d1352f5b_49.jpg,A03_21790887-9526-3bab-bd48-7b63d1352f5b,10,,A03_21790887-9526-3bab-bd48-7b63d1352f5b,background,0,49,0,train
G:\2025-05-14_videos_annotated\images\A03_21790887-9526-3bab-bd48-7b63d1352f5b_74.jpg,A03_21790887-9526-3bab-bd48-7b63d1352f5b,10,,A03_21790887-9526-3bab-bd48-7b63d1352f5b,background,0,74,0,train
G:\2025-05-14_videos_annotated\images\A03_21790887-9526-3bab-bd48-7b63d1352f5b_99.jpg,A03_21790887-9526-3bab-bd48-7b63d1352f5b,10,,A03_21790887-9526-3bab-bd48-7b63d1352f5b,background,0,99,0,train
G:\2025-05-14_videos_annotated\images\A03_1c0d522e-7882-3a34-8e01-faee4561f021_0.jpg,A03_1c0d522e-7882-3a34-8e01-faee4561f021,10,,A03_1c0d522e-7882-3a34-8e01-faee4561f021,background,0,0,0,train
G:\2025-05-14_videos_annotated\images\A03_1c0d522e-7882-3a34-8e01-faee4561f021_124.jpg,A03_1c0d522e-7882-3a34-8e01-faee4561f021,10,,A03_1c0d522e-7882-3a34-8e01-faee4561f021,background,0,124,0,train
G:\2025-05-14_videos_annotated\images\A03_1c0d522e-7882-3a34-8e01-faee4561f021_149.jpg,A03_1c0d522e-7882-3a34-8e01-faee4561f021,10,,A03_1c0d522e-7882-3a34-8e01-faee4561f021,background,0,149,0,train
G:\2025-05-14_videos_annotated\images\A03_1c0d522e-7882-3a34-8e01-faee4561f021_174.jpg,A03_1c0d522e-7882-3a34-8e01-faee4561f021,10,,A03_1c0d522e-7882-3a34-8e01-faee4561f021,background,0,174,0,train
G:\2025-05-14_videos_annotated\images\A03_1c0d522e-7882-3a34-8e01-faee4561f021_199.jpg,A03_1c0d522e-7882-3a34-8e01-faee4561f021,10,,A03_1c0d522e-7882-3a34-8e01-faee4561f021,background,0,199,0,train
G:\2025-05-14_videos_annotated\images\A03_1c0d522e-7882-3a34-8e01-faee4561f021_224.jpg,A03_1c0d522e-7882-3a34-8e01-faee4561f021,10,,A03_1c0d522e-7882-3a34-8e01-faee4561f021,background,0,224,0,train
G:\2025-05-14_videos_annotated\images\A03_1c0d522e-7882-3a34-8e01-faee4561f021_24.jpg,A03_1c0d522e-7882-3a34-8e01-faee4561f021,10,,A03_1c0d522e-7882-3a34-8e01-faee4561f021,background,0,24,0,train
G:\2025-05-14_videos_annotated\images\A03_1c0d522e-7882-3a34-8e01-faee4561f021_49.jpg,A03_1c0d522e-7882-3a34-8e01-faee4561f021,10,,A03_1c0d522e-7882-3a34-8e01-faee4561f021,background,0,49,0,train
G:\2025-05-14_videos_annotated\images\A03_1c0d522e-7882-3a34-8e01-faee4561f021_74.jpg,A03_1c0d522e-7882-3a34-8e01-faee4561f021,10,,A03_1c0d522e-7882-3a34-8e01-faee4561f021,background,0,74,0,train
G:\2025-05-14_videos_annotated\images\A03_1c0d522e-7882-3a34-8e01-faee4561f021_99.jpg,A03_1c0d522e-7882-3a34-8e01-faee4561f021,10,,A03_1c0d522e-7882-3a34-8e01-faee4561f021,background,0,99,0,train
G:\2025-05-14_videos_annotated\images\A03_2780be34-7c18-3eff-b29e-bdd929de35b6_0.jpg,A03_2780be34-7c18-3eff-b29e-bdd929de35b6,10,,A03_2780be34-7c18-3eff-b29e-bdd929de35b6,background,0,0,0,train
G:\2025-05-14_videos_annotated\images\A03_2780be34-7c18-3eff-b29e-bdd929de35b6_124.jpg,A03_2780be34-7c18-3eff-b29e-bdd929de35b6,10,,A03_2780be34-7c18-3eff-b29e-bdd929de35b6,background,0,124,0,train
G:\2025-05-14_videos_annotated\images\A03_2780be34-7c18-3eff-b29e-bdd929de35b6_149.jpg,A03_2780be34-7c18-3eff-b29e-bdd929de35b6,10,,A03_2780be34-7c18-3eff-b29e-bdd929de35b6,background,0,149,0,train
G:\2025-05-14_videos_annotated\images\A03_2780be34-7c18-3eff-b29e-bdd929de35b6_174.jpg,A03_2780be34-7c18-3eff-b29e-bdd929de35b6,10,,A03_2780be34-7c18-3eff-b29e-bdd929de35b6,background,0,174,0,train
G:\2025-05-14_videos_annotated\images\A03_2780be34-7c18-3eff-b29e-bdd929de35b6_199.jpg,A03_2780be34-7c18-3eff-b29e-bdd929de35b6,10,,A03_2780be34-7c18-3eff-b29e-bdd929de35b6,background,0,199,0,train
G:\2025-05-14_videos_annotated\images\A03_2780be34-7c18-3eff-b29e-bdd929de35b6_224.jpg,A03_2780be34-7c18-3eff-b29e-bdd929de35b6,10,,A03_2780be34-7c18-3eff-b29e-bdd929de35b6,background,0,224,0,train
