image_path,image_width,image_height,image_format,num_targets,classes,has_annotations,video_path,video_name,frame_number
G:\2025-05-14_videos_annotated\images\A03_0fb58008-61c6-3210-afc0-0f222e798c69_174.jpg,1920,1080,JPEG,0,Background,No,G:\2025-05-14\A03_0fb58008-61c6-3210-afc0-0f222e798c69.mp4,A03_0fb58008-61c6-3210-afc0-0f222e798c69,174
G:\2025-05-14_videos_annotated\images\A03_0fb58008-61c6-3210-afc0-0f222e798c69_199.jpg,1920,1080,JPEG,0,Background,No,G:\2025-05-14\A03_0fb58008-61c6-3210-afc0-0f222e798c69.mp4,A03_0fb58008-61c6-3210-afc0-0f222e798c69,199
G:\2025-05-14_videos_annotated\images\A03_0fb58008-61c6-3210-afc0-0f222e798c69_224.jpg,1920,1080,JPEG,0,Background,No,G:\2025-05-14\A03_0fb58008-61c6-3210-afc0-0f222e798c69.mp4,A03_0fb58008-61c6-3210-afc0-0f222e798c69,224
G:\2025-05-14_videos_annotated\images\A03_0fb58008-61c6-3210-afc0-0f222e798c69_24.jpg,1920,1080,JPEG,0,Background,No,G:\2025-05-14\A03_0fb58008-61c6-3210-afc0-0f222e798c69.mp4,A03_0fb58008-61c6-3210-afc0-0f222e798c69,24
G:\2025-05-14_videos_annotated\images\A03_0fb58008-61c6-3210-afc0-0f222e798c69_49.jpg,1920,1080,JPEG,0,Background,No,G:\2025-05-14\A03_0fb58008-61c6-3210-afc0-0f222e798c69.mp4,A03_0fb58008-61c6-3210-afc0-0f222e798c69,49
G:\2025-05-14_videos_annotated\images\A03_0fb58008-61c6-3210-afc0-0f222e798c69_74.jpg,1920,1080,JPEG,0,Background,No,G:\2025-05-14\A03_0fb58008-61c6-3210-afc0-0f222e798c69.mp4,A03_0fb58008-61c6-3210-afc0-0f222e798c69,74
G:\2025-05-14_videos_annotated\images\A03_0fb58008-61c6-3210-afc0-0f222e798c69_99.jpg,1920,1080,JPEG,0,Background,No,G:\2025-05-14\A03_0fb58008-61c6-3210-afc0-0f222e798c69.mp4,A03_0fb58008-61c6-3210-afc0-0f222e798c69,99
G:\2025-05-14_videos_annotated\images\A03_0fb76e3f-ac77-33b6-823f-104d3a39139f_0.jpg,1920,1080,JPEG,0,Background,No,G:\2025-05-14\A03_0fb76e3f-ac77-33b6-823f-104d3a39139f.mp4,A03_0fb76e3f-ac77-33b6-823f-104d3a39139f,0
G:\2025-05-14_videos_annotated\images\A03_0fb76e3f-ac77-33b6-823f-104d3a39139f_124.jpg,1920,1080,JPEG,0,Background,No,G:\2025-05-14\A03_0fb76e3f-ac77-33b6-823f-104d3a39139f.mp4,A03_0fb76e3f-ac77-33b6-823f-104d3a39139f,124
G:\2025-05-14_videos_annotated\images\A03_0fb76e3f-ac77-33b6-823f-104d3a39139f_149.jpg,1920,1080,JPEG,0,Background,No,G:\2025-05-14\A03_0fb76e3f-ac77-33b6-823f-104d3a39139f.mp4,A03_0fb76e3f-ac77-33b6-823f-104d3a39139f,149
G:\2025-05-14_videos_annotated\images\A03_0fb76e3f-ac77-33b6-823f-104d3a39139f_174.jpg,1920,1080,JPEG,0,Background,No,G:\2025-05-14\A03_0fb76e3f-ac77-33b6-823f-104d3a39139f.mp4,A03_0fb76e3f-ac77-33b6-823f-104d3a39139f,174
G:\2025-05-14_videos_annotated\images\A03_0fb76e3f-ac77-33b6-823f-104d3a39139f_199.jpg,1920,1080,JPEG,0,Background,No,G:\2025-05-14\A03_0fb76e3f-ac77-33b6-823f-104d3a39139f.mp4,A03_0fb76e3f-ac77-33b6-823f-104d3a39139f,199
G:\2025-05-14_videos_annotated\images\A03_0fb76e3f-ac77-33b6-823f-104d3a39139f_224.jpg,1920,1080,JPEG,0,Background,No,G:\2025-05-14\A03_0fb76e3f-ac77-33b6-823f-104d3a39139f.mp4,A03_0fb76e3f-ac77-33b6-823f-104d3a39139f,224
G:\2025-05-14_videos_annotated\images\A03_0fb76e3f-ac77-33b6-823f-104d3a39139f_24.jpg,1920,1080,JPEG,0,Background,No,G:\2025-05-14\A03_0fb76e3f-ac77-33b6-823f-104d3a39139f.mp4,A03_0fb76e3f-ac77-33b6-823f-104d3a39139f,24
G:\2025-05-14_videos_annotated\images\A03_0fb76e3f-ac77-33b6-823f-104d3a39139f_49.jpg,1920,1080,JPEG,0,Background,No,G:\2025-05-14\A03_0fb76e3f-ac77-33b6-823f-104d3a39139f.mp4,A03_0fb76e3f-ac77-33b6-823f-104d3a39139f,49
G:\2025-05-14_videos_annotated\images\A03_0fb76e3f-ac77-33b6-823f-104d3a39139f_74.jpg,1920,1080,JPEG,0,Background,No,G:\2025-05-14\A03_0fb76e3f-ac77-33b6-823f-104d3a39139f.mp4,A03_0fb76e3f-ac77-33b6-823f-104d3a39139f,74
G:\2025-05-14_videos_annotated\images\A03_0fb76e3f-ac77-33b6-823f-104d3a39139f_99.jpg,1920,1080,JPEG,0,Background,No,G:\2025-05-14\A03_0fb76e3f-ac77-33b6-823f-104d3a39139f.mp4,A03_0fb76e3f-ac77-33b6-823f-104d3a39139f,99
G:\2025-05-14_videos_annotated\images\A03_0fdc8b4c-1d53-3cee-8325-a214f2077901_0.jpg,1920,1080,JPEG,0,Background,No,G:\2025-05-14\A03_0fdc8b4c-1d53-3cee-8325-a214f2077901.mp4,A03_0fdc8b4c-1d53-3cee-8325-a214f2077901,0
G:\2025-05-14_videos_annotated\images\A03_0fdc8b4c-1d53-3cee-8325-a214f2077901_124.jpg,1920,1080,JPEG,0,Background,No,G:\2025-05-14\A03_0fdc8b4c-1d53-3cee-8325-a214f2077901.mp4,A03_0fdc8b4c-1d53-3cee-8325-a214f2077901,124
G:\2025-05-14_videos_annotated\images\A03_0fdc8b4c-1d53-3cee-8325-a214f2077901_149.jpg,1920,1080,JPEG,0,Background,No,G:\2025-05-14\A03_0fdc8b4c-1d53-3cee-8325-a214f2077901.mp4,A03_0fdc8b4c-1d53-3cee-8325-a214f2077901,149
G:\2025-05-14_videos_annotated\images\A03_0fdc8b4c-1d53-3cee-8325-a214f2077901_174.jpg,1920,1080,JPEG,0,Background,No,G:\2025-05-14\A03_0fdc8b4c-1d53-3cee-8325-a214f2077901.mp4,A03_0fdc8b4c-1d53-3cee-8325-a214f2077901,174
G:\2025-05-14_videos_annotated\images\A03_0fdc8b4c-1d53-3cee-8325-a214f2077901_199.jpg,1920,1080,JPEG,0,Background,No,G:\2025-05-14\A03_0fdc8b4c-1d53-3cee-8325-a214f2077901.mp4,A03_0fdc8b4c-1d53-3cee-8325-a214f2077901,199
G:\2025-05-14_videos_annotated\images\A03_0fdc8b4c-1d53-3cee-8325-a214f2077901_224.jpg,1920,1080,JPEG,0,Background,No,G:\2025-05-14\A03_0fdc8b4c-1d53-3cee-8325-a214f2077901.mp4,A03_0fdc8b4c-1d53-3cee-8325-a214f2077901,224
G:\2025-05-14_videos_annotated\images\A03_0fdc8b4c-1d53-3cee-8325-a214f2077901_24.jpg,1920,1080,JPEG,0,Background,No,G:\2025-05-14\A03_0fdc8b4c-1d53-3cee-8325-a214f2077901.mp4,A03_0fdc8b4c-1d53-3cee-8325-a214f2077901,24
G:\2025-05-14_videos_annotated\images\A03_0fdc8b4c-1d53-3cee-8325-a214f2077901_49.jpg,1920,1080,JPEG,0,Background,No,G:\2025-05-14\A03_0fdc8b4c-1d53-3cee-8325-a214f2077901.mp4,A03_0fdc8b4c-1d53-3cee-8325-a214f2077901,49
G:\2025-05-14_videos_annotated\images\A03_0fdc8b4c-1d53-3cee-8325-a214f2077901_74.jpg,1920,1080,JPEG,0,Background,No,G:\2025-05-14\A03_0fdc8b4c-1d53-3cee-8325-a214f2077901.mp4,A03_0fdc8b4c-1d53-3cee-8325-a214f2077901,74
G:\2025-05-14_videos_annotated\images\A03_0fdc8b4c-1d53-3cee-8325-a214f2077901_99.jpg,1920,1080,JPEG,0,Background,No,G:\2025-05-14\A03_0fdc8b4c-1d53-3cee-8325-a214f2077901.mp4,A03_0fdc8b4c-1d53-3cee-8325-a214f2077901,99
G:\2025-05-14_videos_annotated\images\A03_0fea0eab-0042-3c6e-825d-75fffc2b5aa2_0.jpg,1920,1080,JPEG,0,Background,No,G:\2025-05-14\A03_0fea0eab-0042-3c6e-825d-75fffc2b5aa2.mp4,A03_0fea0eab-0042-3c6e-825d-75fffc2b5aa2,0
G:\2025-05-14_videos_annotated\images\A03_0fea0eab-0042-3c6e-825d-75fffc2b5aa2_124.jpg,1920,1080,JPEG,0,Background,No,G:\2025-05-14\A03_0fea0eab-0042-3c6e-825d-75fffc2b5aa2.mp4,A03_0fea0eab-0042-3c6e-825d-75fffc2b5aa2,124
G:\2025-05-14_videos_annotated\images\A03_0fea0eab-0042-3c6e-825d-75fffc2b5aa2_149.jpg,1920,1080,JPEG,0,Background,No,G:\2025-05-14\A03_0fea0eab-0042-3c6e-825d-75fffc2b5aa2.mp4,A03_0fea0eab-0042-3c6e-825d-75fffc2b5aa2,149
G:\2025-05-14_videos_annotated\images\A03_0fea0eab-0042-3c6e-825d-75fffc2b5aa2_174.jpg,1920,1080,JPEG,0,Background,No,G:\2025-05-14\A03_0fea0eab-0042-3c6e-825d-75fffc2b5aa2.mp4,A03_0fea0eab-0042-3c6e-825d-75fffc2b5aa2,174
G:\2025-05-14_videos_annotated\images\A03_0fea0eab-0042-3c6e-825d-75fffc2b5aa2_199.jpg,1920,1080,JPEG,0,Background,No,G:\2025-05-14\A03_0fea0eab-0042-3c6e-825d-75fffc2b5aa2.mp4,A03_0fea0eab-0042-3c6e-825d-75fffc2b5aa2,199
G:\2025-05-14_videos_annotated\images\A03_0fea0eab-0042-3c6e-825d-75fffc2b5aa2_224.jpg,1920,1080,JPEG,0,Background,No,G:\2025-05-14\A03_0fea0eab-0042-3c6e-825d-75fffc2b5aa2.mp4,A03_0fea0eab-0042-3c6e-825d-75fffc2b5aa2,224
G:\2025-05-14_videos_annotated\images\A03_0fea0eab-0042-3c6e-825d-75fffc2b5aa2_24.jpg,1920,1080,JPEG,0,Background,No,G:\2025-05-14\A03_0fea0eab-0042-3c6e-825d-75fffc2b5aa2.mp4,A03_0fea0eab-0042-3c6e-825d-75fffc2b5aa2,24
G:\2025-05-14_videos_annotated\images\A03_0fea0eab-0042-3c6e-825d-75fffc2b5aa2_49.jpg,1920,1080,JPEG,0,Background,No,G:\2025-05-14\A03_0fea0eab-0042-3c6e-825d-75fffc2b5aa2.mp4,A03_0fea0eab-0042-3c6e-825d-75fffc2b5aa2,49
G:\2025-05-14_videos_annotated\images\A03_0fea0eab-0042-3c6e-825d-75fffc2b5aa2_74.jpg,1920,1080,JPEG,0,Background,No,G:\2025-05-14\A03_0fea0eab-0042-3c6e-825d-75fffc2b5aa2.mp4,A03_0fea0eab-0042-3c6e-825d-75fffc2b5aa2,74
G:\2025-05-14_videos_annotated\images\A03_0fea0eab-0042-3c6e-825d-75fffc2b5aa2_99.jpg,1920,1080,JPEG,0,Background,No,G:\2025-05-14\A03_0fea0eab-0042-3c6e-825d-75fffc2b5aa2.mp4,A03_0fea0eab-0042-3c6e-825d-75fffc2b5aa2,99
G:\2025-05-14_videos_annotated\images\A03_1026b7c5-88fd-3d45-8d62-ab09b9c263bd_0.jpg,1920,1080,JPEG,0,Background,No,G:\2025-05-14\A03_1026b7c5-88fd-3d45-8d62-ab09b9c263bd.mp4,A03_1026b7c5-88fd-3d45-8d62-ab09b9c263bd,0
G:\2025-05-14_videos_annotated\images\A03_1026b7c5-88fd-3d45-8d62-ab09b9c263bd_124.jpg,1920,1080,JPEG,0,Background,No,G:\2025-05-14\A03_1026b7c5-88fd-3d45-8d62-ab09b9c263bd.mp4,A03_1026b7c5-88fd-3d45-8d62-ab09b9c263bd,124
G:\2025-05-14_videos_annotated\images\A03_1026b7c5-88fd-3d45-8d62-ab09b9c263bd_149.jpg,1920,1080,JPEG,0,Background,No,G:\2025-05-14\A03_1026b7c5-88fd-3d45-8d62-ab09b9c263bd.mp4,A03_1026b7c5-88fd-3d45-8d62-ab09b9c263bd,149
G:\2025-05-14_videos_annotated\images\A03_1026b7c5-88fd-3d45-8d62-ab09b9c263bd_174.jpg,1920,1080,JPEG,0,Background,No,G:\2025-05-14\A03_1026b7c5-88fd-3d45-8d62-ab09b9c263bd.mp4,A03_1026b7c5-88fd-3d45-8d62-ab09b9c263bd,174
G:\2025-05-14_videos_annotated\images\A03_1026b7c5-88fd-3d45-8d62-ab09b9c263bd_199.jpg,1920,1080,JPEG,0,Background,No,G:\2025-05-14\A03_1026b7c5-88fd-3d45-8d62-ab09b9c263bd.mp4,A03_1026b7c5-88fd-3d45-8d62-ab09b9c263bd,199
G:\2025-05-14_videos_annotated\images\A03_1026b7c5-88fd-3d45-8d62-ab09b9c263bd_224.jpg,1920,1080,JPEG,0,Background,No,G:\2025-05-14\A03_1026b7c5-88fd-3d45-8d62-ab09b9c263bd.mp4,A03_1026b7c5-88fd-3d45-8d62-ab09b9c263bd,224
G:\2025-05-14_videos_annotated\images\A03_1026b7c5-88fd-3d45-8d62-ab09b9c263bd_24.jpg,1920,1080,JPEG,0,Background,No,G:\2025-05-14\A03_1026b7c5-88fd-3d45-8d62-ab09b9c263bd.mp4,A03_1026b7c5-88fd-3d45-8d62-ab09b9c263bd,24
G:\2025-05-14_videos_annotated\images\A03_1026b7c5-88fd-3d45-8d62-ab09b9c263bd_49.jpg,1920,1080,JPEG,0,Background,No,G:\2025-05-14\A03_1026b7c5-88fd-3d45-8d62-ab09b9c263bd.mp4,A03_1026b7c5-88fd-3d45-8d62-ab09b9c263bd,49
G:\2025-05-14_videos_annotated\images\A03_1026b7c5-88fd-3d45-8d62-ab09b9c263bd_74.jpg,1920,1080,JPEG,0,Background,No,G:\2025-05-14\A03_1026b7c5-88fd-3d45-8d62-ab09b9c263bd.mp4,A03_1026b7c5-88fd-3d45-8d62-ab09b9c263bd,74
G:\2025-05-14_videos_annotated\images\A03_1026b7c5-88fd-3d45-8d62-ab09b9c263bd_99.jpg,1920,1080,JPEG,0,Background,No,G:\2025-05-14\A03_1026b7c5-88fd-3d45-8d62-ab09b9c263bd.mp4,A03_1026b7c5-88fd-3d45-8d62-ab09b9c263bd,99
G:\2025-05-14_videos_annotated\images\A03_1037d54f-2b39-348d-8890-0cd6c1533585_0.jpg,1920,1080,JPEG,0,Background,No,G:\2025-05-14\A03_1037d54f-2b39-348d-8890-0cd6c1533585.mp4,A03_1037d54f-2b39-348d-8890-0cd6c1533585,0
G:\2025-05-14_videos_annotated\images\A03_1037d54f-2b39-348d-8890-0cd6c1533585_124.jpg,1920,1080,JPEG,0,Background,No,G:\2025-05-14\A03_1037d54f-2b39-348d-8890-0cd6c1533585.mp4,A03_1037d54f-2b39-348d-8890-0cd6c1533585,124
G:\2025-05-14_videos_annotated\images\A03_1037d54f-2b39-348d-8890-0cd6c1533585_149.jpg,1920,1080,JPEG,0,Background,No,G:\2025-05-14\A03_1037d54f-2b39-348d-8890-0cd6c1533585.mp4,A03_1037d54f-2b39-348d-8890-0cd6c1533585,149
G:\2025-05-14_videos_annotated\images\A03_1037d54f-2b39-348d-8890-0cd6c1533585_174.jpg,1920,1080,JPEG,0,Background,No,G:\2025-05-14\A03_1037d54f-2b39-348d-8890-0cd6c1533585.mp4,A03_1037d54f-2b39-348d-8890-0cd6c1533585,174
G:\2025-05-14_videos_annotated\images\A03_1037d54f-2b39-348d-8890-0cd6c1533585_199.jpg,1920,1080,JPEG,0,Background,No,G:\2025-05-14\A03_1037d54f-2b39-348d-8890-0cd6c1533585.mp4,A03_1037d54f-2b39-348d-8890-0cd6c1533585,199
G:\2025-05-14_videos_annotated\images\A03_1037d54f-2b39-348d-8890-0cd6c1533585_224.jpg,1920,1080,JPEG,0,Background,No,G:\2025-05-14\A03_1037d54f-2b39-348d-8890-0cd6c1533585.mp4,A03_1037d54f-2b39-348d-8890-0cd6c1533585,224
G:\2025-05-14_videos_annotated\images\A03_1037d54f-2b39-348d-8890-0cd6c1533585_24.jpg,1920,1080,JPEG,0,Background,No,G:\2025-05-14\A03_1037d54f-2b39-348d-8890-0cd6c1533585.mp4,A03_1037d54f-2b39-348d-8890-0cd6c1533585,24
G:\2025-05-14_videos_annotated\images\A03_1037d54f-2b39-348d-8890-0cd6c1533585_49.jpg,1920,1080,JPEG,0,Background,No,G:\2025-05-14\A03_1037d54f-2b39-348d-8890-0cd6c1533585.mp4,A03_1037d54f-2b39-348d-8890-0cd6c1533585,49
G:\2025-05-14_videos_annotated\images\A03_1037d54f-2b39-348d-8890-0cd6c1533585_74.jpg,1920,1080,JPEG,0,Background,No,G:\2025-05-14\A03_1037d54f-2b39-348d-8890-0cd6c1533585.mp4,A03_1037d54f-2b39-348d-8890-0cd6c1533585,74
G:\2025-05-14_videos_annotated\images\A03_1037d54f-2b39-348d-8890-0cd6c1533585_99.jpg,1920,1080,JPEG,0,Background,No,G:\2025-05-14\A03_1037d54f-2b39-348d-8890-0cd6c1533585.mp4,A03_1037d54f-2b39-348d-8890-0cd6c1533585,99
G:\2025-05-14_videos_annotated\images\A03_10386407-e86a-313b-b4f6-c99795c9c86d_0.jpg,1920,1080,JPEG,0,Background,No,G:\2025-05-14\A03_10386407-e86a-313b-b4f6-c99795c9c86d.mp4,A03_10386407-e86a-313b-b4f6-c99795c9c86d,0
G:\2025-05-14_videos_annotated\images\A03_10386407-e86a-313b-b4f6-c99795c9c86d_10.jpg,1920,1080,JPEG,0,Background,No,G:\2025-05-14\A03_10386407-e86a-313b-b4f6-c99795c9c86d.mp4,A03_10386407-e86a-313b-b4f6-c99795c9c86d,10
G:\2025-05-14_videos_annotated\images\A03_10386407-e86a-313b-b4f6-c99795c9c86d_112.jpg,1920,1080,JPEG,0,Background,No,G:\2025-05-14\A03_10386407-e86a-313b-b4f6-c99795c9c86d.mp4,A03_10386407-e86a-313b-b4f6-c99795c9c86d,112
G:\2025-05-14_videos_annotated\images\A03_10386407-e86a-313b-b4f6-c99795c9c86d_124.jpg,1920,1080,JPEG,0,Background,No,G:\2025-05-14\A03_10386407-e86a-313b-b4f6-c99795c9c86d.mp4,A03_10386407-e86a-313b-b4f6-c99795c9c86d,124
G:\2025-05-14_videos_annotated\images\A03_10386407-e86a-313b-b4f6-c99795c9c86d_134.jpg,1920,1080,JPEG,0,Background,No,G:\2025-05-14\A03_10386407-e86a-313b-b4f6-c99795c9c86d.mp4,A03_10386407-e86a-313b-b4f6-c99795c9c86d,134
G:\2025-05-14_videos_annotated\images\A03_10386407-e86a-313b-b4f6-c99795c9c86d_149.jpg,1920,1080,JPEG,0,Background,No,G:\2025-05-14\A03_10386407-e86a-313b-b4f6-c99795c9c86d.mp4,A03_10386407-e86a-313b-b4f6-c99795c9c86d,149
G:\2025-05-14_videos_annotated\images\A03_10386407-e86a-313b-b4f6-c99795c9c86d_15.jpg,1920,1080,JPEG,0,Background,No,G:\2025-05-14\A03_10386407-e86a-313b-b4f6-c99795c9c86d.mp4,A03_10386407-e86a-313b-b4f6-c99795c9c86d,15
G:\2025-05-14_videos_annotated\images\A03_10386407-e86a-313b-b4f6-c99795c9c86d_156.jpg,1920,1080,JPEG,0,Background,No,G:\2025-05-14\A03_10386407-e86a-313b-b4f6-c99795c9c86d.mp4,A03_10386407-e86a-313b-b4f6-c99795c9c86d,156
G:\2025-05-14_videos_annotated\images\A03_10386407-e86a-313b-b4f6-c99795c9c86d_174.jpg,1920,1080,JPEG,0,Background,No,G:\2025-05-14\A03_10386407-e86a-313b-b4f6-c99795c9c86d.mp4,A03_10386407-e86a-313b-b4f6-c99795c9c86d,174
G:\2025-05-14_videos_annotated\images\A03_10386407-e86a-313b-b4f6-c99795c9c86d_179.jpg,1920,1080,JPEG,0,Background,No,G:\2025-05-14\A03_10386407-e86a-313b-b4f6-c99795c9c86d.mp4,A03_10386407-e86a-313b-b4f6-c99795c9c86d,179
G:\2025-05-14_videos_annotated\images\A03_10386407-e86a-313b-b4f6-c99795c9c86d_199.jpg,1920,1080,JPEG,0,Background,No,G:\2025-05-14\A03_10386407-e86a-313b-b4f6-c99795c9c86d.mp4,A03_10386407-e86a-313b-b4f6-c99795c9c86d,199
G:\2025-05-14_videos_annotated\images\A03_10386407-e86a-313b-b4f6-c99795c9c86d_20.jpg,1920,1080,JPEG,0,Background,No,G:\2025-05-14\A03_10386407-e86a-313b-b4f6-c99795c9c86d.mp4,A03_10386407-e86a-313b-b4f6-c99795c9c86d,20
G:\2025-05-14_videos_annotated\images\A03_10386407-e86a-313b-b4f6-c99795c9c86d_201.jpg,1920,1080,JPEG,0,Background,No,G:\2025-05-14\A03_10386407-e86a-313b-b4f6-c99795c9c86d.mp4,A03_10386407-e86a-313b-b4f6-c99795c9c86d,201
G:\2025-05-14_videos_annotated\images\A03_10386407-e86a-313b-b4f6-c99795c9c86d_22.jpg,1920,1080,JPEG,0,Background,No,G:\2025-05-14\A03_10386407-e86a-313b-b4f6-c99795c9c86d.mp4,A03_10386407-e86a-313b-b4f6-c99795c9c86d,22
G:\2025-05-14_videos_annotated\images\A03_10386407-e86a-313b-b4f6-c99795c9c86d_224.jpg,1920,1080,JPEG,0,Background,No,G:\2025-05-14\A03_10386407-e86a-313b-b4f6-c99795c9c86d.mp4,A03_10386407-e86a-313b-b4f6-c99795c9c86d,224
G:\2025-05-14_videos_annotated\images\A03_10386407-e86a-313b-b4f6-c99795c9c86d_24.jpg,1920,1080,JPEG,0,Background,No,G:\2025-05-14\A03_10386407-e86a-313b-b4f6-c99795c9c86d.mp4,A03_10386407-e86a-313b-b4f6-c99795c9c86d,24
G:\2025-05-14_videos_annotated\images\A03_10386407-e86a-313b-b4f6-c99795c9c86d_25.jpg,1920,1080,JPEG,0,Background,No,G:\2025-05-14\A03_10386407-e86a-313b-b4f6-c99795c9c86d.mp4,A03_10386407-e86a-313b-b4f6-c99795c9c86d,25
G:\2025-05-14_videos_annotated\images\A03_10386407-e86a-313b-b4f6-c99795c9c86d_44.jpg,1920,1080,JPEG,0,Background,No,G:\2025-05-14\A03_10386407-e86a-313b-b4f6-c99795c9c86d.mp4,A03_10386407-e86a-313b-b4f6-c99795c9c86d,44
G:\2025-05-14_videos_annotated\images\A03_10386407-e86a-313b-b4f6-c99795c9c86d_49.jpg,1920,1080,JPEG,0,Background,No,G:\2025-05-14\A03_10386407-e86a-313b-b4f6-c99795c9c86d.mp4,A03_10386407-e86a-313b-b4f6-c99795c9c86d,49
G:\2025-05-14_videos_annotated\images\A03_10386407-e86a-313b-b4f6-c99795c9c86d_5.jpg,1920,1080,JPEG,0,Background,No,G:\2025-05-14\A03_10386407-e86a-313b-b4f6-c99795c9c86d.mp4,A03_10386407-e86a-313b-b4f6-c99795c9c86d,5
G:\2025-05-14_videos_annotated\images\A03_10386407-e86a-313b-b4f6-c99795c9c86d_67.jpg,1920,1080,JPEG,0,Background,No,G:\2025-05-14\A03_10386407-e86a-313b-b4f6-c99795c9c86d.mp4,A03_10386407-e86a-313b-b4f6-c99795c9c86d,67
G:\2025-05-14_videos_annotated\images\A03_10386407-e86a-313b-b4f6-c99795c9c86d_74.jpg,1920,1080,JPEG,0,Background,No,G:\2025-05-14\A03_10386407-e86a-313b-b4f6-c99795c9c86d.mp4,A03_10386407-e86a-313b-b4f6-c99795c9c86d,74
G:\2025-05-14_videos_annotated\images\A03_10386407-e86a-313b-b4f6-c99795c9c86d_89.jpg,1920,1080,JPEG,0,Background,No,G:\2025-05-14\A03_10386407-e86a-313b-b4f6-c99795c9c86d.mp4,A03_10386407-e86a-313b-b4f6-c99795c9c86d,89
G:\2025-05-14_videos_annotated\images\A03_10386407-e86a-313b-b4f6-c99795c9c86d_99.jpg,1920,1080,JPEG,0,Background,No,G:\2025-05-14\A03_10386407-e86a-313b-b4f6-c99795c9c86d.mp4,A03_10386407-e86a-313b-b4f6-c99795c9c86d,99
G:\2025-05-14_videos_annotated\images\A03_1058345c-42cb-32c0-a26a-ff17b24b3c1e_0.jpg,1920,1080,JPEG,0,Background,No,G:\2025-05-14\A03_1058345c-42cb-32c0-a26a-ff17b24b3c1e.mp4,A03_1058345c-42cb-32c0-a26a-ff17b24b3c1e,0
G:\2025-05-14_videos_annotated\images\A03_1058345c-42cb-32c0-a26a-ff17b24b3c1e_124.jpg,1920,1080,JPEG,1,Bird,Yes,G:\2025-05-14\A03_1058345c-42cb-32c0-a26a-ff17b24b3c1e.mp4,A03_1058345c-42cb-32c0-a26a-ff17b24b3c1e,124
G:\2025-05-14_videos_annotated\images\A03_1058345c-42cb-32c0-a26a-ff17b24b3c1e_149.jpg,1920,1080,JPEG,1,Bird,Yes,G:\2025-05-14\A03_1058345c-42cb-32c0-a26a-ff17b24b3c1e.mp4,A03_1058345c-42cb-32c0-a26a-ff17b24b3c1e,149
G:\2025-05-14_videos_annotated\images\A03_1058345c-42cb-32c0-a26a-ff17b24b3c1e_174.jpg,1920,1080,JPEG,1,Bird,Yes,G:\2025-05-14\A03_1058345c-42cb-32c0-a26a-ff17b24b3c1e.mp4,A03_1058345c-42cb-32c0-a26a-ff17b24b3c1e,174
G:\2025-05-14_videos_annotated\images\A03_1058345c-42cb-32c0-a26a-ff17b24b3c1e_199.jpg,1920,1080,JPEG,1,Bird,Yes,G:\2025-05-14\A03_1058345c-42cb-32c0-a26a-ff17b24b3c1e.mp4,A03_1058345c-42cb-32c0-a26a-ff17b24b3c1e,199
G:\2025-05-14_videos_annotated\images\A03_1058345c-42cb-32c0-a26a-ff17b24b3c1e_224.jpg,1920,1080,JPEG,1,Bird,Yes,G:\2025-05-14\A03_1058345c-42cb-32c0-a26a-ff17b24b3c1e.mp4,A03_1058345c-42cb-32c0-a26a-ff17b24b3c1e,224
G:\2025-05-14_videos_annotated\images\A03_1058345c-42cb-32c0-a26a-ff17b24b3c1e_24.jpg,1920,1080,JPEG,0,Background,No,G:\2025-05-14\A03_1058345c-42cb-32c0-a26a-ff17b24b3c1e.mp4,A03_1058345c-42cb-32c0-a26a-ff17b24b3c1e,24
G:\2025-05-14_videos_annotated\images\A03_1058345c-42cb-32c0-a26a-ff17b24b3c1e_49.jpg,1920,1080,JPEG,0,Background,No,G:\2025-05-14\A03_1058345c-42cb-32c0-a26a-ff17b24b3c1e.mp4,A03_1058345c-42cb-32c0-a26a-ff17b24b3c1e,49
G:\2025-05-14_videos_annotated\images\A03_1058345c-42cb-32c0-a26a-ff17b24b3c1e_74.jpg,1920,1080,JPEG,1,Bird,Yes,G:\2025-05-14\A03_1058345c-42cb-32c0-a26a-ff17b24b3c1e.mp4,A03_1058345c-42cb-32c0-a26a-ff17b24b3c1e,74
G:\2025-05-14_videos_annotated\images\A03_1058345c-42cb-32c0-a26a-ff17b24b3c1e_99.jpg,1920,1080,JPEG,1,Bird,Yes,G:\2025-05-14\A03_1058345c-42cb-32c0-a26a-ff17b24b3c1e.mp4,A03_1058345c-42cb-32c0-a26a-ff17b24b3c1e,99
G:\2025-05-14_videos_annotated\images\A03_105b203e-8acd-34d6-bcdf-fe7a5cd9e033_0.jpg,1920,1080,JPEG,0,Background,No,G:\2025-05-14\A03_105b203e-8acd-34d6-bcdf-fe7a5cd9e033.mp4,A03_105b203e-8acd-34d6-bcdf-fe7a5cd9e033,0
G:\2025-05-14_videos_annotated\images\A03_105b203e-8acd-34d6-bcdf-fe7a5cd9e033_124.jpg,1920,1080,JPEG,0,Background,No,G:\2025-05-14\A03_105b203e-8acd-34d6-bcdf-fe7a5cd9e033.mp4,A03_105b203e-8acd-34d6-bcdf-fe7a5cd9e033,124
G:\2025-05-14_videos_annotated\images\A03_105b203e-8acd-34d6-bcdf-fe7a5cd9e033_149.jpg,1920,1080,JPEG,0,Background,No,G:\2025-05-14\A03_105b203e-8acd-34d6-bcdf-fe7a5cd9e033.mp4,A03_105b203e-8acd-34d6-bcdf-fe7a5cd9e033,149
